,roberta_neg,roberta_neu,roberta_pos
9e07e4f596,2.1329794,-0.004170507,-2.0797114
bb14e1f4cb,2.6798737,-0.43932843,-2.2856162
8f65a41e73,-3.0969834,1.0611432,2.1589694
c29116d111,-2.932045,-0.14000429,3.60321
efb43fce11,-2.5852847,-0.7166242,3.915267
7053623c26,2.3956916,-0.2565862,-2.0855546
72ee8deee3,-2.6132963,-0.6965415,4.065532
6ffc960726,-2.2771559,-0.69793475,3.6902156
586e68c59d,2.8456602,-0.43622094,-2.2191958
04b57c4359,2.3727524,0.008570567,-2.4485104
e33459f8f1,-0.23029508,0.8619286,-0.62839615
43c61eb7a3,1.7223158,0.39934975,-2.085395
a7a96b2c1d,-1.3644989,1.1210829,0.45975322
87cd836d7b,-0.6747445,1.1718764,-0.4272081
a72f4f357b,-1.773402,0.6950419,1.5196406
ad5d8a84c1,1.2576609,0.50765866,-1.7138144
18a11e8dbd,-1.6859219,1.6927779,0.23032135
2e8bd923d0,2.2601662,-0.036414534,-1.9921848
ebae3ed394,0.45645863,0.79705757,-1.2674505
10c55c13b8,2.297574,-0.05536215,-2.4114938
b26843421f,-0.8057218,0.9742719,-0.14620647
f3c6e98737,-2.695761,-0.27719647,3.6184142
b9ade6591a,-2.2450945,0.9781902,1.5302396
3ae98f1cae,1.1660196,0.14832097,-1.2352557
3477bb4c82,-0.5870845,0.27227956,0.7207794
193fe8822f,-2.7828596,-0.3022325,3.8826897
b631ec4bfa,-1.2355356,1.3333081,-0.015187003
6913d9c30e,-3.0758348,1.5709052,1.4906167
07d608a03d,-2.779611,0.55820423,2.5389981
d0ce0ab587,3.2082996,-0.8209915,-2.4680011
425c9eb614,0.8191703,0.7029469,-1.1937208
43790fc27b,0.59806776,0.66584104,-0.9149843
727cbe5970,1.7925035,-0.017054364,-1.7946615
7d0291358f,1.2654876,0.47420365,-1.6700274
9dec21d822,-1.052227,0.8760903,0.20621485
3d90ad58ee,-0.24783327,0.838418,-0.3215887
12b08fabd2,1.4692693,0.030735008,-1.4872139
f97b6d38ed,1.731398,-0.027925313,-1.8355775
93370a10dc,1.9019396,0.4257515,-2.2966323
3ff2b333c3,-2.411308,-0.5766954,3.7838767
ec9c43fbb3,-1.955162,0.54672384,1.6242322
99fdaff40d,-2.7772522,0.013655931,3.2952104
0c524f5e69,0.42572737,0.5776745,-0.89832556
1783b5eb60,2.7316325,-0.46823233,-2.172914
932227184c,1.0830846,0.49339676,-1.5403568
00f377c634,0.8707158,0.9904108,-1.7282656
b99ba239de,-2.783997,-0.5590872,4.135965
1f9663bb46,-2.585658,1.7465184,0.7792975
23d8ccab77,1.8476925,0.24582295,-1.9490529
f59bbec4a3,1.9719827,0.16648395,-2.0813358
a37b6c27a2,1.4055499,0.0055296943,-1.447946
1d06a9cc02,-0.7670079,0.59085965,0.2831541
e124c79abd,-3.03527,-0.25383115,3.8339581
5a5d7e4d2f,2.2159946,-0.14370279,-1.9732994
bd3b5dbd9a,-2.8243082,-0.619855,4.0939426
12e0187cb9,3.0360825,-0.20471178,-2.8824925
ea032bbaaf,-0.7665221,1.8357708,-1.2811859
e42d0e6e9d,-1.282492,0.3275525,1.1733869
946573f031,-0.4535635,1.5029558,-0.9951807
2d5051cce9,-2.263884,0.31927806,2.2067146
16fb14a0f7,2.1996415,0.17988405,-2.2202997
8b5e410207,1.2871369,0.34979558,-1.4924035
eaeee872b9,1.6890168,0.45834005,-2.1650229
e8d8465eab,-1.6071036,1.8565612,-0.31332123
1a857a38fb,-0.89581305,0.10882573,1.004894
25694a4e38,-0.9512064,1.2118669,-0.2819375
a4b3b95e89,-0.76811904,1.4039888,-0.62816995
2e57d38abb,0.93874663,0.13926819,-1.2262156
d6b053947f,2.6802022,-0.14702128,-2.6416388
7db93d25c6,0.95841163,0.28081626,-1.1399285
94977637ab,2.2938457,-0.120824866,-2.078321
a028e284db,0.39818618,0.7493764,-0.91874576
513358abe6,1.0920833,0.42423815,-1.4682037
d2dbf84fe0,-0.7878591,0.9998213,0.07145546
9d8efb8db9,-1.0323465,1.0349237,0.26528218
88040d7737,-2.5696826,-0.416605,3.7274845
db4bb26337,-2.6883078,-0.44050705,3.9336665
9e2748c5e4,1.8419342,-0.063976415,-1.6751348
060acf7042,-0.3993805,1.0132627,-0.64433587
5ad2c5e27b,2.0265837,0.34232533,-2.4389248
6a5af5f4c5,-2.3215292,0.06705399,2.9419978
6fe391edf6,-2.6588373,-0.48643267,3.663865
74e36c1c25,-3.0687842,-0.41787696,4.0473256
2dfbe0b7fb,1.3825483,0.6667633,-2.2240222
fbd7404138,0.3493584,0.95500284,-1.2251616
a26a75179f,-2.218042,0.4826458,2.250462
6a72b1eb3c,-2.4733706,-0.5146574,3.7530663
981a6f186d,-2.225328,1.994205,0.4274106
d794425886,1.1723382,0.6917096,-1.8939909
2280788f99,-0.012532067,1.3261023,-1.1512704
16ac3c903c,-0.44494092,1.4030263,-0.8629352
007eeb40ff,-2.9384494,0.15247639,3.2508237
8f44c2f7bd,1.5622036,0.16579299,-1.7738386
da82d37656,1.0586736,0.52609646,-1.4877125
970d89d516,-0.25523597,1.5126506,-1.062542
13d29e0bab,-2.4439876,0.6612653,2.2922463
afe5ce5d7d,-1.1143124,0.34555054,1.1475595
979153b838,-2.5416768,0.72693294,2.0989978
b34f37f31d,-2.6860642,-0.469635,3.776062
036b210d6b,-0.7508741,1.760583,-1.3112068
5bfc1c74e0,1.3044912,0.33000684,-1.5922626
c1388fc963,-2.5546384,0.92426896,1.9843411
fd1db57dc0,-1.0270118,1.1902508,0.1978648
e7d70b0d76,0.887889,0.20891203,-1.0382231
f3f0fde02e,-1.6065772,0.8335629,1.0440524
bb47fa7074,-1.5660499,1.4278195,0.44259143
8882fae1ac,-1.4402827,-0.7530254,2.965963
c7b61da1e2,-0.6669598,0.51937747,0.32652205
ab881218a0,0.41949394,0.23489009,-0.70249534
e2b73ce8df,-2.2258463,0.59582555,1.9110312
665dcd4cf2,0.7946833,0.433415,-1.1807364
0b4a2b2eb1,2.7438698,-0.39918357,-2.23755
0e72caa348,-2.040897,1.6251403,0.49666825
2c39030bc4,-2.350831,-0.9341434,4.1870694
47caebc343,-3.2454827,1.1442285,2.2545598
2dd1bb7561,-2.5068984,1.8011727,0.9016069
109516d45f,-2.680415,-0.0020462796,3.1607943
2c4545ae23,2.3289444,-0.2331969,-2.1186929
8ef3dee547,0.99305505,0.85922766,-1.73575
1944d83437,-1.6993151,2.0236256,-0.1746313
967e1b9ad9,2.947609,-0.4185493,-2.429614
e4ef55358a,-1.476675,-0.23628855,2.1211636
da276b88e8,0.075361624,0.48943317,-0.6017826
c6c2478e74,2.2915506,-0.45355207,-1.6584654
9e29d43b20,-1.3665173,1.4327414,0.28582034
1012d3a39c,2.4817905,-0.1231087,-2.4885368
e37a7b9128,0.40648103,1.0190628,-1.4331924
e206dff6da,1.2566974,0.2591238,-1.4049269
9ffc800a5c,-2.3036058,-0.56245756,3.6347916
e9e0de67a2,1.2022219,0.12275973,-1.1839148
5ebdc7d817,-1.7432165,1.831718,-0.15043128
1d5318a66f,-2.850275,0.86175656,2.020057
35182b1866,-1.0538856,0.63612366,0.623332
5caa73746c,-2.4178047,0.91644245,1.9051427
c3384d4c6b,2.646089,-0.10535911,-2.5159216
95305a8336,-1.1804873,1.5004941,-0.27187815
b7df44c04f,-1.9601089,0.9857856,1.1927701
94ba09618a,0.8446441,0.7126128,-1.5307297
dec8c3dac3,-3.011895,-0.16017035,3.4827728
1ef4bca3f5,-0.711917,0.7320955,0.22478646
95b7fa6314,-3.0935402,0.81655055,2.5163226
9eb21f1e58,-0.40333706,0.6339874,0.05101844
49e25011f6,-2.4014006,0.5258838,2.402441
0a6580a2ca,-2.4639323,-0.29202813,3.413551
49096c54e2,-1.8729981,0.3525226,1.7751447
1746f40680,-2.5023656,1.6721249,1.0642656
13fccb0fb5,3.1792111,-0.5806134,-2.5895786
97dbf6e8e1,-2.6901321,-0.39294195,3.7873628
b7f1a0cd1a,2.4705834,-0.12895699,-2.3550506
689c6b69c9,-1.7281507,0.47157782,1.7446948
a08d95184f,1.4514678,0.19214526,-1.5449101
d36296a726,-1.4543645,0.79052603,0.8421768
e976f2769d,-1.1611073,0.5511602,0.7117924
1297b5f02d,2.0206916,0.16918421,-1.9774464
d205b332e6,1.1352735,0.3549255,-1.4634699
bb0316a749,-2.609779,1.8773581,0.6725377
addf08efba,-2.066437,0.20697303,2.4315455
0c53b2d4c0,-2.2589643,-1.0947632,4.2830205
bacb2d1061,1.6479018,0.011594132,-1.4675164
864cddfae8,3.0617342,-0.50524974,-2.562233
0a92e46208,-1.0319681,0.2066697,1.1055773
85ef239798,0.66947633,0.84276444,-1.4430534
7276d2cde2,2.818224,-0.39451146,-2.4824286
d53ddd0172,2.098555,0.21368925,-2.3609157
064a8c4847,1.0366006,0.2633211,-1.2103434
edef02e047,-0.8402118,0.16934556,0.9962355
695f322a0a,2.7878025,-0.36357266,-2.265408
a35314257a,-1.4734118,1.3151306,0.44086358
2641ac37a6,-3.35571,1.1984768,2.3741822
7a1556637a,-2.6556077,0.5828916,2.3918796
08c5eb64a5,1.1348497,0.6034235,-1.4484509
6397544955,-3.0136414,-0.28882545,3.914979
afc326749d,2.7626708,-0.38707292,-2.385495
79f88c9c67,1.7229509,0.1947933,-1.7274112
db828c7bda,-2.2362719,0.74364185,1.8941892
08d12b46b2,-3.1793237,0.5781209,2.9906669
b9078fdb88,2.1963391,-0.06627499,-1.8884946
6434edb2a5,1.9798236,0.18130545,-2.070193
93c709ddbb,-2.8539834,0.32500935,3.1955066
261ead9c14,1.1017363,0.64597625,-1.8868079
4bd68426ce,-2.7296817,-0.4080348,3.8046923
6ff929e04b,-2.6174867,1.6626914,1.1969956
d26c5024c9,-1.5131975,2.0838902,-0.6950762
ae45bdeb6d,2.9069638,-0.36107588,-2.6635256
2d0cd25243,-3.0405314,1.8335253,1.4330679
01fdd344f2,1.9404707,-0.027556866,-2.0064893
f1e14aaf4e,0.028714094,0.75407803,-0.6333398
cbd87d2326,0.20133196,1.2688887,-1.5189261
dac8af239c,0.3555202,0.678322,-0.8873409
213f65851d,-3.391687,0.5156603,3.248754
41c5bce464,-2.765812,-0.6802649,4.1626678
669a4ee511,-2.7086306,0.72820795,2.2109709
d8999ff49b,-2.4636133,-0.08030979,3.0048966
eb96d21b64,-2.4732878,-0.4353863,3.5238023
8e2432e61d,0.17105728,0.4810133,-0.48899338
6d68218d8b,-1.2905173,0.8646136,0.6184699
a00d6e8a18,1.1334509,0.2632299,-1.4566195
68238c0940,1.7018586,0.058743343,-1.7440056
0f870b905c,-2.2679932,0.5769302,1.7885824
afd1917b36,1.6375778,0.60428846,-2.1982849
6d3c1d8ff7,-2.4714503,-0.95415086,4.2620273
6face8f81f,1.4939563,0.42557257,-1.635055
291a81553f,-2.0611124,1.8744572,0.2735576
7b2a38faa7,2.7941835,-0.12849852,-2.7208998
415e492cfb,-0.9524258,0.6535089,0.7240569
374ab5e6cd,1.3358613,0.81829375,-2.2494147
18bcba79be,-0.12588209,0.62616014,-0.40109906
f529745a98,-3.2194724,0.09884019,3.6320527
ba6d7433fe,-0.77957886,1.7596729,-0.8030387
056c205514,-2.0398538,0.27654624,2.2203274
ab65e404fd,0.0022701882,1.1709669,-1.0356919
0815af3970,-2.768824,-0.09139651,3.4554944
897dab966b,0.20981452,1.3656182,-1.6522855
694a98d42f,-2.0691338,-0.28109306,3.0825107
1b5a4bc443,-2.3845193,-0.7383013,4.0239677
92ef69c5ca,-1.2058902,-0.10864657,1.8464397
4c2540598c,-0.33629707,0.48639715,-0.05061189
201c6c35e2,-3.1567469,0.55163956,3.1309202
b3c6a71077,1.8982265,0.15137406,-1.8769588
f78d0594ce,-2.8994286,1.241606,1.8329883
11cab5bac2,-2.3761332,-0.93295497,4.126678
37c1594abc,0.63713866,0.8353671,-1.275618
d0c93e2a81,0.7427082,0.071602955,-0.70045835
83d9d8ffbe,-1.8900509,0.61300516,1.6102554
a9b155d544,-1.9576914,2.0743828,-0.019362353
37681f23e9,-1.9341325,1.2475436,0.8100263
1305139c4a,-0.4165778,1.2899032,-0.842416
3cdfcc7a2c,-2.2336135,0.5651678,1.815768
09554aef59,-3.2752604,0.4246583,3.260299
c25f1544bd,1.1339698,0.12836431,-1.291737
32cde6dbc5,0.4636236,0.51176125,-0.8400037
4e1101e520,2.5730276,-0.11334865,-2.5726786
ed58e3db1d,1.0946414,0.17436206,-1.2866565
daba837f14,1.2493274,0.2519918,-1.4494634
9664d60456,-2.7437038,-0.2971422,3.6357183
a29a6f5c41,-2.4418077,0.103790715,2.7344766
a4d9ee1aac,-1.7865741,-0.028240606,2.377897
5729a6ebb9,-0.13612682,1.4083127,-1.433647
b93d5198af,2.500571,-0.1897196,-2.2584658
771545d181,-2.8010073,-0.5028679,4.0225353
65cbb266bf,-0.0772527,0.5293132,-0.22533119
b93f47d6b0,-1.9095843,1.3399619,0.65053844
ce7efcdd0d,-3.0339324,0.2546624,3.0654013
d18a58850f,0.2898622,0.5318692,-0.60431033
f48211d914,-2.2715435,0.9739871,1.2045788
38c94c08b8,-3.114482,0.615157,2.7289424
bb16d5ae08,1.6891465,0.0032586455,-1.6882571
817b6da55c,1.4959711,0.005147204,-1.6385404
6bb7fa91b2,-2.2791257,-0.15366997,2.9848933
a9b501f7cd,-2.4830213,-0.29956973,3.4902217
540fd43bae,-2.759575,-0.39424133,3.902424
9e734c1ed3,-1.8075707,1.5884645,0.5093623
0145dc9e7c,-2.994063,0.82968587,2.305244
bbcf6de580,-2.1762476,0.05275455,2.6416883
342c394b9e,-3.0341687,0.529708,2.8975625
fa625455c7,1.5671148,-0.024662174,-1.504595
14c9c24f55,0.25067115,1.0986729,-1.4317994
475e19cb22,-2.287807,0.20092009,2.555512
e035bf28b6,-1.7157979,1.6579328,0.22431168
a2a8a42a36,0.12908992,1.6486824,-1.7083383
42e4df338b,-2.1877253,-0.41588008,3.3000226
c0a39bf520,1.6719811,0.32214648,-1.9751526
645e740cb0,2.4807272,-0.11596188,-2.4277792
2bca22c7f3,-1.0273542,0.5986306,0.79790103
c0603f62dd,-2.6925387,-0.40202034,3.8042665
f0c1aa8e72,2.4801626,-0.0133500695,-2.2929397
a24748151f,3.1410556,-0.66794944,-2.4208682
4626b8b37a,2.867505,-0.26549745,-2.5106535
caa591cb69,0.3963137,1.270049,-1.5421003
46632450a3,-1.4337307,1.0526297,0.8011927
7505a3b214,-0.8656917,-0.055753767,1.3977095
8d69c4d8e4,2.72083,-0.25812066,-2.0699973
91c6546f6b,0.19626018,0.33084202,-0.48272118
d29e6d773c,0.08848801,1.1602414,-1.2017571
e0589e3ebd,-0.1374779,0.5448959,-0.11358351
a4f6100563,0.676706,0.7232635,-1.2489806
d3d8561006,-2.4044693,-0.44796157,3.6455617
c005d6cfde,-0.012626238,0.8016659,-0.5425087
bb3ef3c925,-2.2275777,0.7720822,1.6542696
b5eb308679,-0.97239494,0.6956047,0.4508332
936cc72c9d,-1.5480456,0.47564638,1.3368827
1af280ac83,-2.6462953,0.75816834,2.1116
8034e259de,0.07262857,0.8890515,-1.0933548
d45f55fad0,2.9266865,-0.391428,-2.4297686
a7a4f1809e,-3.3601806,0.9996848,2.5855262
6564a03aa0,-1.6995519,1.5810947,0.45502877
f6df0fdbff,-2.6343062,0.508904,2.6149225
b8547d3835,-2.1653953,1.3898098,0.94561356
ed036f1d74,1.805955,0.6999407,-2.6314726
a237d86171,-0.39451444,1.3715694,-0.92583966
82dd0bcffe,-3.3554702,0.99287295,2.7639666
89de64f532,0.89109963,0.8889701,-1.7989252
e0f51840d2,-2.1275845,0.07763404,2.6771793
20f387fede,-3.0058866,0.20690276,3.2243803
5d85831fa3,-3.386518,0.13381447,3.6467314
9ef3a57e41,0.29157537,0.5346599,-0.6482818
2a20862961,-2.2266066,0.3818608,2.1942549
218412b76a,-2.947033,-0.49170226,4.085892
1d865c0717,3.1676908,-0.8065747,-2.284235
7b474b659d,1.007297,0.9357802,-2.1601157
73afc6a90d,-1.839473,0.62656057,1.8266531
00e1d9ed60,0.32475215,0.5486354,-0.838504
7a059ccc2f,-0.68124163,1.2988746,-0.49144152
e4c90cafae,-0.2238369,0.87746143,-0.6620223
675d0f99ee,1.9939284,-0.1866686,-1.835719
82369ff2a2,1.5371237,-0.24079771,-0.9180081
46f859bacf,0.7396493,0.7302625,-1.3290852
d3b70656cd,-1.4456518,0.8356319,0.97488034
d6788e5a4f,-1.895523,-0.0458982,2.2978616
bef904fa13,-1.8692024,1.1389039,0.81011283
5f72b7df41,-2.5042572,-0.68170774,4.011026
43661e198b,-3.0164685,0.88645023,2.3571305
2cc6d6b3e6,-0.19923383,0.34213382,0.051219232
4ca97418b7,-2.787438,0.29229474,2.9851918
be2fadb2bc,0.6869509,0.85164523,-1.6317688
1c0b70106f,2.5882592,-0.08651459,-2.7290752
4d9a27e25a,0.03906912,0.6500846,-0.73632604
834651667b,0.42766446,0.26174682,-0.61276364
688784c5a9,-2.2660236,-0.86256456,3.878001
7d32d4866a,-1.484932,0.0446942,1.9137175
0cbab4e443,-2.0694423,1.7901359,0.24093142
d57bd01b7e,2.63163,-0.113254964,-2.6077075
a5912f5b7b,0.9495153,0.65609455,-1.6701185
b0f7ac544d,0.99836034,0.49376726,-1.3486816
73fd2537e6,-2.5435243,0.5789428,2.3692086
20f35978fb,-0.41723472,0.8070815,-0.029718332
9a8cde88ea,-2.6346571,-0.5517122,4.054007
9f48b1d3fa,1.8788819,0.4528829,-2.2256308
79bd7de23f,-2.6018329,-0.20214307,3.537759
6b3c3e22d5,0.015603732,0.5769275,-0.7200432
b411bd3afb,2.9016194,-0.3353567,-2.499334
469196b094,0.8392148,0.87943006,-1.8650358
7b65a847b6,-2.9399295,0.070814766,3.5057094
cc28178ef0,-2.2227497,1.4256344,0.99215376
4200e8b73c,-0.9367932,1.6962808,-0.76542413
77a7b3282b,-2.0325487,0.65088004,1.7174236
76b40b8c3d,-0.73424214,1.6496409,-1.0033927
1b6fe730fd,-2.8991787,-0.41700506,4.03772
2a04e6e839,-2.2541757,0.92428744,1.5382999
f944be482a,-2.7572038,-0.3218485,3.7284312
d461b50edb,1.5266762,0.2050509,-1.6818309
d8ab713a6a,-2.0824375,-0.8496973,3.907867
e838d1f366,0.03157508,1.3459394,-1.2671521
885b8f47f7,-1.5301272,0.7026983,1.3511158
ac3b9688c6,-2.6396255,-0.2626059,3.743026
0f93a7a6ff,-1.6579843,1.1954374,0.9318843
9a38abcf54,-2.9314117,-0.5176722,4.126702
863e09ee74,0.10994783,-0.008572703,0.097529
9501aabea3,2.9172158,-0.19454546,-2.5923467
40ada63a36,0.06130564,0.51220167,-0.51388294
c956722677,2.0631173,-0.008477166,-1.8976524
1c6ce0a7e3,-2.3977811,1.4627962,1.2945603
5648799bc4,-1.150371,0.27670985,1.1677359
59fd038492,-2.1394868,2.409402,-0.03273668
0ef8ddf4a1,-2.586121,0.07674128,2.8789663
50ba66785b,-0.321297,1.5548325,-1.2099053
827fa68ce4,-2.5719655,1.0736593,1.7528512
a60b818d1d,-2.0158162,1.1428493,0.9508499
316a1d0f4c,-0.9141763,0.53276086,0.5834253
1dc7f3d536,0.10155529,1.2929718,-1.3876222
c08d28468b,-3.1513488,0.060206965,3.610118
043c3b53f8,-2.6626706,-0.5512631,3.960586
5fc6e71643,0.20888098,0.83050513,-0.92954856
27829d97bd,0.48120403,0.2586077,-0.7336087
603a6f30be,1.277204,0.7608712,-2.1404555
f13fd6b067,1.0173023,0.42290783,-1.4069477
6bda8dca4d,2.9411044,-0.5382637,-2.4735754
b70db9bf31,3.2479863,-0.54394627,-2.681069
c9980ac0cd,-2.3323016,-0.9120685,4.14267
8798f0a924,-2.4793706,0.679815,2.0329976
edef93288d,0.9319628,0.61563647,-1.555158
9f345b18c5,0.73313767,0.40062052,-1.0944247
5f857f8279,0.7743862,0.6174606,-1.3513564
391211cd64,-2.1798177,0.38644874,2.1293595
b01c4cd28a,0.7400959,0.50587004,-1.1492711
3a92bdf00a,0.4561463,0.13743672,-0.483237
d24ea15375,-0.1358642,0.66708875,-0.3654572
c3c168bc80,-2.8492923,0.48145992,2.7977164
189ea0d26f,-2.9657416,-0.06499069,3.6310687
fa117106ef,1.7066087,-0.0036184862,-1.6172307
f66bda14c6,-3.0285625,-0.052402973,3.6129112
cf3dafabb3,1.4009855,0.5922792,-1.9238597
242910ff98,-2.5512855,-0.3387072,3.4878616
60e5c2c335,0.455122,0.45126003,-0.84107876
72b5155719,-0.23991485,0.52978224,-0.22781032
bbfe533366,-0.09587307,1.3524884,-1.1225413
4cb0ab19ed,-2.8480773,0.0018159747,3.383998
58e2a00ab8,2.474362,-0.112785295,-2.3358912
0a0e2a4f78,-1.8296598,-0.4238804,2.9675183
975554343f,2.6230013,-0.32688808,-2.305221
c7be378db2,1.0265062,0.4584682,-1.4364234
87737f8e62,2.5673056,-0.13040179,-2.4674966
558fe1316b,-0.95328337,1.7813247,-0.71111166
a6687519e2,-2.2410822,1.1821738,1.041063
91f8e27d4c,-0.8248791,0.4868493,0.5708774
9a10e4813f,-1.8229742,1.1282353,0.8309982
2b31cedc6d,-2.6806264,-0.5537906,4.036723
db783cf66a,0.6650947,0.7813182,-1.3385944
036cd6abb0,0.91658586,0.27535158,-1.0942656
e965e50c60,-1.1485045,0.12343319,1.3939695
b1c36b70a4,1.6503116,0.52653056,-2.0927632
4d2de9d1af,-2.5769687,-0.375099,3.7603104
0c2e7ab834,-2.7459242,-0.43299854,3.8986936
0bb5b4d19c,-0.24969204,1.3443975,-0.9846879
e5f0e6ef4b,0.72618145,0.638204,-1.0877508
416863ce47,-1.7488453,0.055151984,2.0850456
6332da480c,1.3929899,0.36537397,-1.8299109
df1baec676,-2.6914284,-0.53283954,4.030261
469e15c5a8,-3.007753,0.51121396,3.0824056
